	cluster	from	from_category	from_cluster	from_network	from_popularity	from_topic	to	to_category	to_cluster	to_network	to_popularity	to_topic	videos	weight
1027	6436	UCSuJjfAVOCAhaHicxqPHkGQ	Gaming	"[""145"", ""718"", ""6436""]"	BroadbandTV	3	Football	UCvwlxli0HwuwQ4s3OQdZPhw	People & Blogs	"[""11781""]"	BroadbandTV	1	Gaming	"[""L_a2VBDN9bs"", ""cJheZLeZ_sk""]"	2
1028	6436	UCSuJjfAVOCAhaHicxqPHkGQ	Gaming	"[""145"", ""718"", ""6436""]"	BroadbandTV	3	Football	UCIBJsqvWBJrSdSQ17aZQp0Q	Entertainment	"[""6732""]"	Freedom!	1	Gaming	"[""-5l8LPvAlfM"", ""y8wN4USQI0Y""]"	2
1029	145	UCSuJjfAVOCAhaHicxqPHkGQ	Gaming	"[""145"", ""718"", ""6436""]"	BroadbandTV	3	Football	UC9SUMV0oYm0XK9H-c3GmKaQ	News & Politics	"[""3058"", ""4548""]"	BroadbandTV	3		"[""SSc0XaRo8CQ""]"	1
1030	13341	UCp-1aTJCZ_Y0wJ7ddJDbI4g	Film & Animation	"[""8767"", ""10906"", ""13044"", ""13341""]"	BroadbandTV	3	Movies	UCjHaZoGnsfn_NR70eFuilDA	People & Blogs	"[""12300"", ""12540""]"	Mitu	3		"[""SFCiWI1SfoU""]"	1
1031	10906	UCp-1aTJCZ_Y0wJ7ddJDbI4g	Film & Animation	"[""8767"", ""10906"", ""13044"", ""13341""]"	BroadbandTV	3	Movies	UCPQrFghhMiu2QO0wqX503Kg	Entertainment	"[""13742""]"	BroadbandTV	3		"[""_S0-Mdy4Nnw""]"	1
1032	13341	UCp-1aTJCZ_Y0wJ7ddJDbI4g	Film & Animation	"[""8767"", ""10906"", ""13044"", ""13341""]"	BroadbandTV	3	Movies	UCeiUbjhHYjetmXIfEUQ4rWw	Entertainment	""""""	BroadbandTV	3	Movies	"[""nP0taezlHoY""]"	1
1033	13341	UCp-1aTJCZ_Y0wJ7ddJDbI4g	Film & Animation	"[""8767"", ""10906"", ""13044"", ""13341""]"	BroadbandTV	3	Movies	UCrlAdf7Q1svtr7Xx4yQ9Sew	Entertainment	"[""13526"", ""13779""]"	BroadbandTV	3		"[""fyQU7_zdpzw""]"	1
1034	13341	UCp-1aTJCZ_Y0wJ7ddJDbI4g	Film & Animation	"[""8767"", ""10906"", ""13044"", ""13341""]"	BroadbandTV	3	Movies	UCFNZ1cFq0TI6oL1UjFOv2Xw	Film & Animation	"[""11114"", ""13278""]"	BroadbandTV	3	Gaming	"[""0LLYP28tfeA"", ""55AG6mnlE5o"", ""Hxgmd23J1uY"", ""Nmk0atIzUZI""]"	4
1035	13341	UCp-1aTJCZ_Y0wJ7ddJDbI4g	Film & Animation	"[""8767"", ""10906"", ""13044"", ""13341""]"	BroadbandTV	3	Movies	UCOJa0_2whspVPeHnFcQPubw	Entertainment	"[""10973""]"	BroadbandTV	3		"[""0bPIGo-ebrs"", ""Y_XGVGDoyyM"", ""rVS0FX8SUVc""]"	3
1036	13341	UCp-1aTJCZ_Y0wJ7ddJDbI4g	Film & Animation	"[""8767"", ""10906"", ""13044"", ""13341""]"	BroadbandTV	3	Movies	UCPxk93OrpZV4MA7Hm_f12bw	People & Blogs	"[""887"", ""10143"", ""13423""]"	BroadbandTV	2	Movies	"[""J-j8PbV7Wx8""]"	1
1037	10906	UCp-1aTJCZ_Y0wJ7ddJDbI4g	Film & Animation	"[""8767"", ""10906"", ""13044"", ""13341""]"	BroadbandTV	3	Movies	UCL_xKInQ_njxLtRCsmgysoQ	Gaming	"[""1743"", ""9950"", ""13622""]"	BroadbandTV	2	Gaming	"[""2gZ5_h_dBDM""]"	1
1038	13341	UCp-1aTJCZ_Y0wJ7ddJDbI4g	Film & Animation	"[""8767"", ""10906"", ""13044"", ""13341""]"	BroadbandTV	3	Movies	UCV50BP4xUIQ-Zj61xRl0BIA	Film & Animation	"[""6544""]"	BroadbandTV	2	Movies	"[""SzafoUKbYl0""]"	1
1039	10637	UCUJ0Qif41Vfwds2Q_k6HO2g	Entertainment	"[""4939"", ""10637""]"	Studio71	3	Lifestyle	UCDDWI9jztA_rEnV0o2Ujm5Q	Gaming	"[""6888""]"	Curse	3	Sports	"[""z_n2KiA56SI""]"	1
1040	7952	UCG2DtvDbceIJiPyB62q1ZeQ	Comedy	"[""6066"", ""7952""]"	Maker Studios	3	Music	UCUcBFGAfOzut1x4GSWa6Akg	Entertainment	"[""1367"", ""4731"", ""5365"", ""6760""]"	Maker Studios	3	Music	"[""4jJCaZOLapY""]"	1
1041	767	UC_1H9v258pXiyLDaW0R5exw	Sports	"[""647"", ""767"", ""2043"", ""5979"", ""10828""]"	nfl	2	American football	UCIirjo8OWJBMLfV_peBD6RQ	Entertainment	"[""2925"", ""8500"", ""11396""]"	BroadbandTV	4	Knowledge	"[""tQzIAdb8fHU""]"	1
1042	723	UCHEf6T_gVq4tlW5i91ESiWg	Entertainment	"[""110"", ""378"", ""614"", ""723"", ""2674"", ""2726"", ""2823"", ""2960"", ""3288"", ""3385"", ""3925"", ""3992"", ""4063"", ""4192"", ""4275"", ""4670"", ""5706"", ""6467"", ""7700"", ""7812""]"	Fullscreen	4	Gaming	UCBgGAiEQQjRNRaTNmHQ9SUw	Cars & Vehicles	"[""3553""]"	Studio71	2	Vehicles	"[""sPhnM3M-FmE""]"	1
1043	4670	UCHEf6T_gVq4tlW5i91ESiWg	Entertainment	"[""110"", ""378"", ""614"", ""723"", ""2674"", ""2726"", ""2823"", ""2960"", ""3288"", ""3385"", ""3925"", ""3992"", ""4063"", ""4192"", ""4275"", ""4670"", ""5706"", ""6467"", ""7700"", ""7812""]"	Fullscreen	4	Gaming	UCjNxszyFPasDdRoD9J6X-sw	News & Politics	"[""5851"", ""9381"", ""9874"", ""10334"", ""10889""]"	None	4	Society	"[""9QSduywyDpk""]"	1
1044	4192	UCHEf6T_gVq4tlW5i91ESiWg	Entertainment	"[""110"", ""378"", ""614"", ""723"", ""2674"", ""2726"", ""2823"", ""2960"", ""3288"", ""3385"", ""3925"", ""3992"", ""4063"", ""4192"", ""4275"", ""4670"", ""5706"", ""6467"", ""7700"", ""7812""]"	Fullscreen	4	Gaming	UC0v-tlzsn0QZwJnkiaUSJVQ	Entertainment	"[""3929""]"	Fullscreen	5	Music	"[""_EWtis4lbqQ""]"	1
1045	7051	UCUuU7X-e2ZRNOoBG3Cy8txw	People & Blogs	"[""813"", ""7051""]"	Social Blade Legacy	4	Hobby	UCHa-hWHrTt4hqh-WiHry3Lw	Entertainment	"[""1973"", ""4814""]"	Social Blade Legacy	4	Hobby	"[""51U9YG2td2M"", ""LfMDcZAiUKM"", ""XQ8VlNdcEqE"", ""kjlLZQLBIlk""]"	4
1046	7051	UCUuU7X-e2ZRNOoBG3Cy8txw	People & Blogs	"[""813"", ""7051""]"	Social Blade Legacy	4	Hobby	UCJUn6QmXuFV9CkuJB9T7F_w	Science & Technology	"[""8446""]"	seedwellcomedy	2	Hobby	"[""YtajatKpZcY""]"	1
1047	813	UCUuU7X-e2ZRNOoBG3Cy8txw	People & Blogs	"[""813"", ""7051""]"	Social Blade Legacy	4	Hobby	UCcyq283he07B7_KUX07mmtA	News & Politics	""""""	None	3	None	"[""ESdiXMmicxQ"", ""sz0gleujzS8""]"	2
1048	7051	UCUuU7X-e2ZRNOoBG3Cy8txw	People & Blogs	"[""813"", ""7051""]"	Social Blade Legacy	4	Hobby	UCBuUuRAVanvOFTd7krncsyg	Entertainment	""""""	Maker Studios	3	Hobby	"[""I7naVgLRIi4"", ""JoyOCkDZNjA"", ""Se5ljnszCYM"", ""aqTIQKfr0Co"", ""cn6XK7o5rek"", ""iE54LSuKGT0"", ""x0lDB4qQNM8""]"	7
1049	4306	UCb0s0qC96lCcx2pO2za6mcw	People & Blogs	"[""4306"", ""9808"", ""12368"", ""12477""]"	None	2	Lifestyle	UCs1uwp7bB1J_3r5xN2ioL_w	How-to & Style	"[""5729"", ""5730""]"	Maker Studios	3	Food	"[""2pmY9h51i1U"", ""4TPKjwgg82s"", ""JWVQ-I0ozf8""]"	3
1050	1839	UC1-rB5ZmbZMgFXqi-hV7gAA	Gaming	"[""1839""]"	Curse	3	Football	UCC91DAW39dNDsH5AA3JNvUQ	Comedy	"[""1898"", ""2040""]"	YouPartnerVSP	3	Sports game	"[""oVUNxj9DSJ8""]"	1
1051	1292	UCyWDmyZRjrGHeKF-ofFsT5Q	Comedy	"[""1292"", ""2109"", ""2391""]"	Studio71	3	Technology	UCJ3_30nK_biup2t7g_3C61g	Entertainment	""""""	BroadbandTV	3	Movies	"[""17J6mV6a2BM""]"	1
1052	6523	UCMgQwzHQrefJYo5GTIvhV0w	How-to & Style	"[""6523""]"	Studio71	4	Entertainment	UCe4Ff5bEjSFQAOCjgFWA7uA	People & Blogs	"[""2172"", ""2305"", ""8595"", ""11292""]"	Studio71	3	Lifestyle	"[""LVL6C-Hn_g4""]"	1
1053	6523	UCMgQwzHQrefJYo5GTIvhV0w	How-to & Style	"[""6523""]"	Studio71	4	Entertainment	UC-SV8-bUJfXjrRMnp7F8Wzw	People & Blogs	"[""1786"", ""4694"", ""7601""]"	Studio71	5	Entertainment	"[""e8IZyBMoh2U""]"	1
1054	6523	UCMgQwzHQrefJYo5GTIvhV0w	How-to & Style	"[""6523""]"	Studio71	4	Entertainment	UCkreGa7A99rho2K1bKXO4YA	People & Blogs	"[""1589""]"	Studio71	3	Entertainment	"[""Z-FJFNyI2H4"", ""lImUNP-2RLY""]"	2
1055	13726	UC4WjlJxCPSbykB0P3R1My1Q	Sports	"[""806"", ""5958"", ""8826"", ""10942"", ""13726""]"	None	2	Sports	UC5qSUdhxQMdFm7AjXt-QDxg	Sports	"[""11027"", ""12823"", ""13850""]"	BroadbandTV	2	Gaming	"[""KHzIzAF8PwY"", ""RneLqafjKZY"", ""ibgtT8e-YsU""]"	3
1056	806	UC4WjlJxCPSbykB0P3R1My1Q	Sports	"[""806"", ""5958"", ""8826"", ""10942"", ""13726""]"	None	2	Sports	UCplwPnjH1AAB1He_7rMkHgQ	Entertainment	"[""7598""]"	BroadbandTV	4	TV shows	"[""x6FWgbGU5Is""]"	1
1057	516	UCRY5Ex9MEDYHuZPZcYjmb7w	Entertainment	"[""516""]"	BroadbandTV	3	Lifestyle	UCY9f2Rinm3jXBv_R97Uc0Lg	Entertainment	"[""1693""]"	None	1	Music	"[""AuBK1JSGdzg""]"	1
1058	516	UCRY5Ex9MEDYHuZPZcYjmb7w	Entertainment	"[""516""]"	BroadbandTV	3	Lifestyle	UCkef4RnUCdRlKgDruLUJAKQ	How-to & Style	"[""1321"", ""2042""]"	StyleHaul	3	Lifestyle	"[""bnhTgj3Hdqg""]"	1
1059	6336	UCvozFSZ-S8C9aG0wGyxSEYA	People & Blogs	"[""6335"", ""6336""]"	Maker Studios	3	Gaming	UCLS4wuBNQTIr4RAAG_stxOQ	Entertainment	"[""5461""]"	BroadbandTV	4	Gaming	"[""j-VTEKfzp_s""]"	1
1060	2418	UCGbxOeCBuGSsKvt4g9lEv3A	How-to & Style	"[""2418""]"	None	3	Hobby	UCInms9OavczVe9jOa0HCNiw	People & Blogs	"[""4397""]"	Kin Community	2	Music	"[""oWl5HApkP8Y""]"	1
1061	4550	UCW-NL7CT8lQcJz843AAwtZQ	Entertainment	"[""4550""]"	Fullscreen	3	Music	UC45zwHCRNT5jA8sC5DUW7oQ	Comedy	"[""2157""]"	Fullscreen	3	Lifestyle	"[""HuX4szgyXlI""]"	1
1062	4550	UCW-NL7CT8lQcJz843AAwtZQ	Entertainment	"[""4550""]"	Fullscreen	3	Music	UC2FfW6_YHXUSfsndM2R37cQ	Entertainment	"[""1409""]"	None	3	Music of Latin America	"[""cv22idODm9Y""]"	1
1063	1894	UCdjMLP2Lq7T6ZlNJXKt8G5A	How-to & Style	"[""1894""]"	None	3	Lifestyle	UCfSkUDlRZMP4oH3dKNlrsUw	Entertainment	"[""2848"", ""5444"", ""5445""]"	Studio71	1	Lifestyle	"[""TsjpFcxk98w"", ""u_oguRkpzhY""]"	2
1064	1894	UCdjMLP2Lq7T6ZlNJXKt8G5A	How-to & Style	"[""1894""]"	None	3	Lifestyle	UCDDgfKQE3eaD1H08VHRAfig	People & Blogs	"[""7062""]"	Studio71	3	Lifestyle	"[""-7D9nTOvCpE"", ""EDixVcH2zZ8"", ""I-efRtcoGk0"", ""RBoeyvbFSC0"", ""RgBkxg8FDQI"", ""fBunZbeP_Ys"", ""m6HyybOyOLU"", ""qN85n1zK1eA"", ""t917z2sGwNI""]"	9
1065	4517	UCxJlPlbhLmM3pKrPsnidRuA	Comedy	"[""4517"", ""8860"", ""10883""]"	None	3	Music	UCUTc6457VhzHj-Bt2ejm2BA	Entertainment	"[""2069"", ""3894"", ""5034"", ""5035"", ""7112"", ""13504""]"	Maker Studios	3	Music	"[""yITwEw1rGOU""]"	1
